71.107078,11.146131,5.40
73.723619,10.151347,4.60
69.538828,12.510878,4.30
70.014203,12.197700,5.50
71.506994,11.705614,5.40
73.695536,11.426006,5.20
73.133161,14.250869,4.80
74.093119,13.514619,4.10
76.970244,8.498731,5.30
84.226372,9.291433,4.10
77.331494,9.829644,5.40
83.784286,9.934086,3.70
83.705161,9.489550,4.40
79.017244,11.341394,5.50
90.595786,9.647544,4.10
87.387078,12.651253,4.90
87.620328,14.305811,5.50
86.928744,13.899600,5.30
91.892953,14.768542,4.40
94.277536,9.942653,5.40
93.937369,12.550978,5.50
94.110622,12.271611,5.00
97.951083,11.544206,5.20
92.985661,14.208897,4.50
101.832619,8.037278,4.80
100.244494,9.895739,4.70
105.908661,10.951703,5.10
101.322667,12.896086,3.40
100.996786,13.228086,4.50
103.660578,13.178181,4.70
111.412036,9.276156,5.00
112.040953,8.925278,4.30
111.787911,8.289483,2.90
112.449078,12.006656,4.50
111.242369,11.669639,5.30
116.567603,10.768306,5.30
121.268869,13.118450,5.10
115.513369,14.208500,5.50
124.128994,9.185706,3.50
126.478244,7.564467,5.10
126.683161,12.655069,5.50
133.981425,11.625994,5.50
134.621536,11.857867,4.30
136.936828,10.668225,5.20
142.113994,9.056753,5.40
145.288078,9.892381,3.50
142.989661,9.715719,5.10
142.986869,11.300189,5.00
138.807869,14.941533,5.40
150.053536,8.044306,4.70
151.976369,9.997789,4.60
149.555869,12.444867,5.20
152.093578,11.967111,1.40
145.932661,14.021597,5.40
158.202828,9.306583,3.90
154.169869,13.728378,5.40
158.049244,14.137114,5.40
162.314328,10.545306,5.30
161.605953,14.194936,5.50
174.615036,8.134242,5.40
170.980833,10.529439,3.90
168.966203,13.307583,5.30
176.320744,8.258175,4.80
176.978994,8.245808,5.30
181.302856,8.732806,4.10
177.266211,14.572278,2.10
191.404953,7.673272,5.20
190.470703,10.236019,4.90
184.001161,14.899172,5.10
195.544533,10.958972,2.80
199.194375,9.423442,5.20
199.315019,13.675522,5.30
202.107822,13.780222,5.00
213.711933,10.101014,5.30
213.522356,12.959642,5.50
215.844953,8.446694,4.90
220.411536,8.161728,4.90
214.816911,13.004283,5.40
220.286869,13.728419,3.80
233.700703,10.538936,4.20
233.700536,10.537492,5.20
234.123078,10.010722,5.30
235.447369,12.847561,5.30
239.311286,14.413989,5.50
251.457661,8.582581,5.10
248.151756,11.488253,4.80
246.353786,14.033544,4.60
254.417911,9.375058,3.40
253.502244,10.165486,4.40
258.115536,10.585214,5.40
259.654078,10.864969,5.00
256.344078,12.740850,4.90
255.782661,14.092097,5.00
258.661744,14.390169,3.50
258.663119,14.389697,5.40
263.733311,12.560667,2.10
271.826494,8.733739,4.60
271.837744,9.563472,3.70
279.115994,9.123125,5.40
286.744203,11.071389,5.10
289.454172,11.595372,5.30
289.913797,12.374692,5.50
284.773786,13.622536,5.20
286.352244,13.863928,3.00
297.694089,8.867306,0.80
298.561578,8.461775,4.70
296.564369,10.613383,2.70
297.755756,10.416250,5.10
291.240208,11.942608,5.20
295.641828,11.826653,5.30
299.059244,11.423708,5.30
309.781244,10.086111,5.10
308.487244,13.027033,5.40
309.454453,11.377758,5.40
308.303203,11.303367,4.00
308.827036,14.674169,4.70
309.386703,14.595306,3.60
313.902786,13.721547,5.20
314.608369,10.839489,5.50
317.585333,10.131981,4.70
318.619822,10.007778,4.50
326.046161,9.875042,2.10
329.235036,12.076553,5.50
335.379494,12.205147,5.00
343.098844,9.835553,5.20
343.806661,8.816167,4.90
341.672467,12.174222,4.20
340.364786,10.831481,3.40
346.751078,9.409525,4.50
347.506286,9.822031,5.40
347.934161,8.720119,5.20
347.380911,8.677317,5.00
350.768869,12.314086,5.10
352.288453,12.760417,4.50
355.843161,10.331433,5.10
358.154703,10.947344,5.30
3.308828,15.183681,2.80
7.011494,17.892925,5.20
3.650244,20.206672,4.80
12.244458,16.941222,5.10
11.637369,15.475736,5.40
8.146994,20.294631,5.40
22.870744,15.345794,3.60
21.673369,19.240653,5.50
21.563744,19.172292,5.40
16.420536,21.473350,5.30
17.863203,21.034683,4.70
28.382078,19.296447,4.80
28.382161,19.294225,4.80
28.381869,19.294206,4.75
29.337536,17.817600,5.10
25.624875,20.270333,5.20
28.659536,20.808517,2.70
33.199878,21.210958,5.30
39.704167,21.961450,5.40
42.322917,17.464392,5.30
42.873119,15.082153,5.50
47.906872,19.726708,4.40
44.802953,21.340378,4.70
48.725536,21.044797,4.90
50.306619,21.147153,5.30
50.688703,20.742014,5.10
62.290994,19.609344,5.50
61.173078,22.082269,4.40
64.947786,15.627722,3.70
65.150786,15.095778,5.30
67.109786,16.359653,5.00
67.639369,16.194117,4.80
67.142994,15.962361,3.80
67.164869,15.871050,3.40
67.661286,15.692153,5.50
66.585953,15.618472,4.50
68.979972,16.509794,0.90
69.818119,15.917972,4.70
69.787869,15.800239,5.10
65.732994,17.542661,3.80
66.023286,17.444261,4.80
66.371875,17.928125,4.30
64.315536,20.578778,4.90
67.153411,19.180647,3.50
64.902869,21.773628,5.40
64.858536,21.142431,5.40
66.341619,22.294064,4.20
66.353453,22.200189,5.30
77.923161,16.045611,5.20
77.425000,15.597203,4.80
76.142203,15.404219,4.70
74.343036,17.153517,5.50
76.860981,18.645047,4.90
72.842953,18.840006,5.10
76.951869,20.418497,5.30
75.773578,21.590139,4.60
79.819078,22.096853,4.90
81.940036,15.874208,5.50
85.323664,16.534036,4.90
81.791994,17.962236,5.30
81.105044,17.383694,5.00
83.053131,18.594203,4.40
82.006703,17.239297,5.50
84.265342,17.040389,5.50
86.859131,17.729117,5.50
81.908578,21.936981,4.90
84.411161,21.142617,3.00
93.854786,16.143169,5.30
93.013619,16.130464,5.00
88.596150,20.276447,4.40
90.979953,20.138492,4.60
90.863744,19.690764,5.10
93.712122,19.156806,5.20
99.427786,16.399444,1.90
100.601286,17.645714,5.20
97.240786,20.212161,4.20
102.887369,21.761322,5.20
109.523369,16.540514,3.60
108.342661,16.159108,5.20
106.027203,20.570278,4.20
110.487161,20.443706,5.10
110.030828,21.982361,3.50
111.935161,21.445764,5.30
113.401953,15.826697,5.20
112.951514,17.086217,5.40
114.868994,17.674342,5.10
116.531369,18.510289,4.90
118.916244,19.884117,5.40
123.052922,17.648128,5.20
127.898994,18.094614,5.30
121.940911,21.582111,5.30
134.311953,15.322761,5.20
131.171244,18.154861,3.90
128.177244,20.441356,5.30
130.821911,21.468611,4.70
137.339703,22.045417,5.20
151.833119,16.762650,3.50
154.991667,19.842000,2.60
154.992122,19.841778,1.20
154.991933,19.841619,3.60
154.934633,19.471461,4.80
161.601786,18.891708,5.50
165.582453,20.179658,4.40
168.560286,15.429919,3.30
172.621369,18.409664,5.50
168.526500,20.523944,2.60
175.196411,21.352925,5.30
178.918536,15.646583,5.50
176.996744,20.218789,4.50
185.179536,17.792256,4.90
188.781953,18.376764,5.00
191.661411,16.577469,5.20
189.780828,21.062536,5.50
194.731161,17.409264,4.80
197.498400,17.529108,4.30
193.324078,21.245003,4.90
206.816789,17.456497,4.50
207.369661,15.797708,4.10
207.428328,21.263994,4.90
214.938889,16.306772,4.90
208.670956,18.398583,2.70
213.918533,19.187969,0.10
221.310381,16.964556,4.60
220.181286,16.418144,4.90
216.614369,19.226739,5.40
222.846600,19.101428,4.70
231.447578,15.428056,5.20
236.546453,15.421950,3.70
239.112178,15.665167,3.80
235.388203,19.670628,4.50
237.185203,18.141978,4.10
237.816536,20.977675,4.80
238.644661,20.310750,5.40
240.309778,17.817989,5.10
242.016911,17.046847,5.00
245.480078,19.152886,3.80
247.640286,20.479469,5.20
247.555036,21.489553,2.80
253.842994,18.433214,5.40
253.729578,20.958500,5.40
260.078578,18.057353,5.00
261.704661,20.080886,5.50
265.494431,15.952144,5.50
270.014286,16.750961,4.70
271.507953,22.218881,5.00
270.375828,21.595433,5.10
270.373994,21.595050,5.20
270.595911,20.833558,5.30
275.703953,17.826528,5.30
272.220161,20.045247,5.10
272.189369,20.814478,4.40
275.074703,21.961572,4.90
275.923511,21.770389,3.80
284.905703,15.068611,4.00
281.754619,18.180908,4.40
284.561036,17.360933,5.40
281.415556,20.547239,4.20
283.068619,21.425147,5.40
295.023703,18.013892,4.40
295.262203,17.476181,4.40
291.368453,19.798664,5.20
293.644953,19.773350,4.90
289.053828,21.390428,4.80
303.568994,15.197294,5.00
296.846911,18.534211,3.80
300.013542,17.516553,5.40
297.244161,19.141858,5.40
299.688953,19.492044,3.50
301.289461,19.990814,5.10
309.909244,15.912028,3.80
310.864828,15.074753,4.40
311.664422,16.124917,4.30
311.661711,16.124778,5.10
309.630161,21.201183,4.80
314.568161,22.325914,5.30
326.127828,17.350039,4.30
327.535744,17.286008,5.50
320.520911,19.804256,4.10
324.438786,19.318514,5.50
346.189911,15.205439,2.50
344.365911,20.768519,5.50
354.486119,18.400625,5.50
358.122078,19.120419,5.10
353.366994,22.498844,5.50
2.096375,29.090194,2.10
7.530369,29.751836,5.20
11.835078,24.267647,4.00
13.741244,23.628531,5.50
14.301578,23.418022,4.40
9.639692,29.312458,4.40
14.458911,28.992225,5.40
18.437203,24.583947,4.60
19.866494,27.264078,4.80
20.280536,28.738525,5.20
29.482578,23.596183,4.80
28.962578,23.577317,5.50
31.792761,23.462822,2.00
31.641244,22.648408,5.00
32.355036,25.940089,5.00
28.270250,29.579611,3.40
40.862911,27.707172,4.70
40.170578,27.060819,5.30
34.737411,28.642753,5.30
37.041667,29.669722,5.30
46.361161,25.255256,5.50
42.495453,27.261158,3.60
41.976944,29.247317,4.50
50.084869,29.048514,4.50
56.456494,24.367858,3.90
56.200703,24.289503,5.50
56.218786,24.113544,3.70
57.296536,24.137014,5.10
56.871036,24.105356,2.90
57.290494,24.053611,3.60
56.581369,23.948419,4.20
57.086536,23.421378,5.50
51.076869,24.724264,5.50
56.302083,24.467469,4.30
57.578744,25.579792,4.80
50.549661,27.607561,5.50
61.090369,24.106022,5.50
66.822703,22.996192,5.50
66.576203,22.813831,4.30
65.645453,25.629514,5.40
61.651578,27.600228,5.20
62.707911,26.481097,5.50
65.088411,27.350989,5.00
61.752411,29.001269,5.20
70.561244,22.956981,4.30
77.027828,24.265289,5.50
81.572667,28.607944,1.70
83.862953,24.039594,5.40
91.030078,23.263844,4.20
84.934078,25.897172,5.20
87.253994,24.567578,4.90
89.498578,25.953794,4.80
88.331828,27.612258,4.60
93.719869,22.506739,3.70
95.739786,22.514044,2.90
98.800244,28.022353,5.30
93.844767,29.498772,4.30
105.603244,24.215417,5.20
100.982828,25.131111,3.00
101.189453,28.971003,5.40
110.869036,25.050608,5.00
116.028869,25.784278,5.30
116.111994,24.398183,3.70
112.335417,28.118472,5.00
112.453125,27.916275,5.00
111.432022,27.798283,3.80
113.980578,26.896122,4.10
116.330911,28.026317,1.10
115.827711,28.884083,4.30
118.374369,26.765908,5.00
120.879578,27.794444,5.00
125.016122,27.218725,5.10
131.674161,28.760028,4.00
133.915411,27.927644,5.30
135.684411,24.452944,5.50
141.163744,26.182531,4.50
137.000369,29.654203,5.50
142.930208,22.968164,4.30
146.463036,23.774278,3.00
147.970822,24.395747,5.30
148.191578,26.007081,3.90
154.172119,23.417183,3.40
154.060494,29.310603,5.50
160.854536,23.188358,5.10
163.903661,24.749653,4.50
160.758333,26.325486,5.50
168.801078,23.095517,4.60
184.085703,23.945383,5.00
186.077161,26.098683,5.20
187.228036,25.912758,5.30
185.626286,25.846047,4.80
187.752411,24.567131,5.50
187.362619,24.108811,5.50
188.713119,22.629119,4.80
186.734911,28.268806,4.40
186.600328,27.268264,4.90
186.747161,26.825664,5.00
192.924744,27.540725,4.90
197.970533,27.875556,4.30
196.794494,27.625033,4.80
209.142203,27.492256,5.00
212.599869,25.091931,4.80
221.246369,27.074875,5.10
221.246703,27.074125,2.70
220.855744,26.527892,5.20
225.527119,25.008353,4.80
218.669244,29.744694,4.50
226.824467,24.869472,4.90
226.111978,26.947636,4.50
233.671600,26.714944,2.20
228.621911,29.164153,5.30
230.036994,29.616322,5.50
231.957822,29.105478,3.70
240.573661,22.804361,4.80
235.686411,26.295150,3.80
239.397328,26.878164,4.10
237.398958,26.068686,4.60
240.360911,29.851078,5.00
252.938542,24.656389,5.00
258.757369,24.840647,3.20
260.040911,25.537672,5.40
260.225786,24.499556,5.10
262.684536,26.110575,4.40
265.618036,24.564375,5.50
267.204828,25.623036,5.10
266.615578,27.722778,3.40
267.595036,29.321897,5.50
275.536283,23.285094,5.40
268.854953,26.049967,5.50
274.794464,24.446042,5.30
269.440786,29.247986,3.70
271.885619,28.762450,3.80
275.254286,28.869703,5.10
283.686744,22.644964,4.60
281.518578,26.661997,4.80
289.431953,23.025556,5.40
284.939119,26.230417,5.30
292.176244,24.665278,4.40
290.711994,26.262461,5.20
292.688542,27.965264,5.10
292.679911,27.959661,3.10
286.656989,28.628353,5.50
291.031536,29.621256,5.00
298.629411,24.319461,5.50
298.365369,24.079406,4.60
297.767036,22.610097,4.90
295.928786,25.771828,5.50
300.505703,24.937694,5.20
300.274911,27.753556,4.60
293.712078,29.462856,5.40
301.722453,23.614428,5.10
303.876119,23.508767,5.20
309.633036,24.115983,5.00
303.816203,25.591908,4.80
304.196119,24.671158,5.30
305.514411,24.446283,5.50
302.639619,26.903808,5.50
302.949911,26.808803,5.50
303.942203,27.814172,4.50
303.560453,28.694808,5.20
311.218889,25.271117,4.90
313.640161,28.057625,5.00
313.032244,27.097306,4.60
322.486744,23.638839,4.60
326.161078,25.645036,4.10
321.916667,27.608414,5.40
326.033956,28.743742,4.70
326.033378,28.743533,4.75
326.518161,22.948853,5.30
328.265625,25.925122,5.10
331.751467,25.345139,3.80
328.125000,28.793797,5.50
341.632536,23.565683,3.90
342.500400,24.601703,3.50
335.330328,28.330392,4.80
340.439244,29.307717,4.80
350.159203,23.740367,4.60
351.344378,23.404019,4.40
346.778125,25.468403,4.80
345.942800,28.082500,2.50
359.439911,25.141528,4.70
355.997675,29.361728,4.90
4.582328,36.785433,4.50
9.831542,30.861361,3.30
15.704472,31.804392,5.50
17.778328,31.424658,5.20
17.914744,30.089792,4.50
9.220036,33.719411,4.40
9.338567,35.399722,5.40
17.432428,35.620858,2.10
33.093244,30.303214,5.20
30.741161,33.284481,5.40
33.984375,33.359100,5.30
32.385425,34.987403,3.00
34.259333,34.225139,4.90
34.328369,33.847447,4.00
36.865911,31.801617,5.50
44.321994,31.934333,5.10
38.944828,34.691164,5.40
44.765578,35.183075,4.90
42.878411,35.060058,4.50
38.025539,36.147242,5.20
48.835161,30.556597,5.50
49.682619,34.222719,4.80
56.079453,32.288056,3.80
57.386328,33.091378,5.10
58.532953,31.883653,2.90
55.593994,33.964933,5.00
59.119500,35.080828,5.50
59.741244,35.790992,4.00
66.525828,31.439500,5.30
65.102578,34.566864,4.90
74.248369,33.166167,2.70
79.750411,33.748669,5.40
79.544206,33.372111,4.80
78.851369,32.687558,5.00
80.003828,33.958086,5.00
73.158369,36.703219,4.80
72.477869,37.488083,4.90
84.658703,30.492511,5.40
83.181953,32.192031,4.80
87.442164,32.973025,4.30
81.911828,34.475933,5.10
81.162994,37.385331,5.20
87.759911,37.305783,4.70
89.930036,37.212817,2.70
107.785161,30.245439,4.40
103.197203,33.961425,3.60
112.277244,31.783778,4.20
113.786703,30.960797,5.40
113.650544,31.888758,1.60
116.876453,33.415778,5.10
114.791536,34.584822,4.90
110.511619,36.760544,5.10
134.886036,32.418569,5.20
133.560953,30.579458,5.40
134.235994,32.910756,5.50
140.264500,34.392500,3.10
139.711203,36.803244,3.70
143.555703,36.397647,4.60
143.917022,35.810883,5.40
142.885369,35.103686,5.40
150.254489,31.924867,5.40
151.857036,35.244733,4.50
159.680036,31.976183,4.70
161.466078,30.682297,5.30
156.035786,33.718572,5.50
156.478703,33.796203,4.70
156.971289,36.707517,4.20
163.935661,33.507036,5.00
169.619828,33.094006,3.70
169.547967,31.530900,3.85
169.546756,31.530806,3.80
163.327622,34.215636,3.80
175.262289,34.202444,5.30
184.125869,33.062025,5.00
188.412064,33.247639,5.40
195.068619,30.784989,5.10
196.435311,35.798842,5.20
203.698703,37.182461,5.00
204.365625,36.294825,4.80
207.947917,34.444375,4.80
214.499203,35.509453,4.80
217.957533,30.371028,3.60
222.624014,37.271683,5.50
230.800978,30.288369,5.00
233.232536,31.359136,4.10
228.908997,33.321275,3.50
228.874744,33.315219,3.50
230.452578,32.933656,5.40
231.573078,34.335683,5.50
225.775381,35.205806,5.50
231.122867,37.376833,4.30
240.261422,33.305611,5.40
234.844328,36.635717,5.10
237.807533,35.658194,4.80
242.243089,36.489967,4.80
245.524411,30.891481,4.90
250.323244,31.601875,2.70
245.588872,33.799192,5.20
245.621689,33.703397,5.40
246.350686,37.394056,5.50
253.241828,31.701642,5.30
255.072661,30.926283,3.90
255.401494,33.568278,5.30
260.164089,32.470583,5.40
257.008744,35.935261,5.40
258.761994,36.809153,3.20
259.418244,37.291072,4.70
260.919453,37.146656,5.50
260.920578,37.145850,4.50
269.625661,30.189228,4.40
269.063244,37.250492,3.90
271.757078,30.561653,5.00
272.975744,31.405242,5.00
278.207828,30.554197,5.40
272.009692,36.401753,5.50
274.965536,36.064358,4.30
279.155536,33.469183,5.50
282.519994,33.362689,3.80
282.469911,32.551181,5.30
284.256067,32.901736,5.20
284.735619,32.689517,3.20
285.003203,32.145467,4.90
286.855953,32.501603,5.20
283.625703,36.898686,4.30
286.825536,36.100181,5.30
294.844203,30.153164,4.70
296.606333,33.728917,5.00
292.942994,34.452986,4.70
291.537994,36.317833,5.20
296.068750,37.354172,4.90
299.658161,30.983700,5.50
305.964953,32.190147,4.40
299.076744,35.083547,3.90
304.662786,34.982803,5.20
299.979994,37.042881,5.20
302.356744,36.839550,5.00
303.632994,36.805933,5.00
301.590822,35.973778,5.40
307.348869,30.368556,4.00
311.415328,30.719739,4.30
310.260619,32.307278,5.50
313.474203,33.437667,5.50
308.475786,35.250772,4.60
311.794453,34.374083,5.20
311.551378,33.969389,2.50
311.851994,36.490667,4.50
318.233786,30.227261,3.20
316.477994,34.990864,2.50
319.479036,34.896881,4.40
321.838994,37.116775,5.30
327.461119,30.174317,5.10
332.496911,33.178283,4.30
340.750494,30.221358,3.00
333.199203,34.604808,5.30
350.478869,31.812472,5.30
353.488161,31.325278,5.00
4.273161,38.681639,4.60
5.279953,37.968772,5.20
7.056369,44.394467,5.20
9.193994,44.488472,5.10
14.187750,38.499361,3.90
12.453411,41.078978,4.50
10.280078,39.458642,5.30
17.002967,43.942156,5.00
25.144703,40.577247,5.00
28.321911,40.729886,5.40
24.199792,41.406583,4.10
25.443492,42.613908,5.00
24.837661,44.386089,5.00
32.121378,37.859192,4.80
30.974453,42.330031,2.20
33.305619,44.231708,4.80
43.427328,38.337858,5.30
42.645333,38.318806,4.20
46.293675,38.840572,3.80
40.562194,40.194408,4.90
44.690078,39.662917,4.70
47.042203,40.955669,2.30
47.822369,39.611658,4.60
41.021453,44.297053,5.40
47.373083,44.857889,3.80
49.447078,44.025186,5.50
59.463244,40.010375,3.00
56.298369,42.578603,3.80
50.360994,43.329589,5.00
62.152000,38.040283,5.50
63.722078,40.483786,4.70
69.172619,41.264861,4.30
74.813953,37.890561,5.10
78.357244,38.484822,4.80
75.619453,41.075922,3.70
76.628494,41.234800,3.20
79.783406,40.100903,4.70
70.726119,43.365367,5.30
75.492203,43.823294,3.10
87.293750,39.181300,4.50
87.872411,39.148456,4.00
80.709583,41.029225,5.50
80.061244,41.086392,5.50
80.451661,41.804722,5.20
89.882578,44.947439,1.90
91.646192,38.482786,5.40
99.704869,39.902447,5.30
99.832536,42.489150,4.80
107.913542,39.320519,4.90
102.691536,41.781789,5.00
100.771036,44.524614,5.00
101.684622,43.576944,5.20
116.663453,37.517317,5.20
111.035286,40.672458,5.20
125.708994,43.188594,4.30
136.632536,38.452275,4.60
135.161600,41.783450,4.00
132.986869,43.726392,5.20
138.451042,43.217975,5.30
143.766119,39.621361,4.80
144.590869,40.239806,5.30
149.421786,41.055767,5.10
155.582744,41.499361,3.20
158.308744,40.425381,4.80
154.274778,42.914492,3.50
164.867711,40.430114,5.10
165.210494,39.212075,5.10
169.783286,38.185872,4.80
163.494453,43.190092,4.70
167.416244,44.498636,3.00
172.267619,39.336919,5.30
170.706828,43.482767,5.00
186.462703,39.018764,5.00
180.529578,43.045389,5.20
188.438222,41.356650,4.30
194.007800,38.318306,2.90
199.386369,40.572528,4.70
198.429244,40.152822,4.90
206.749369,38.542619,5.50
218.019422,38.307667,3.00
211.982253,43.854550,5.20
219.709703,44.404592,5.40
225.486744,40.390717,3.50
230.655578,39.581608,5.50
233.811786,39.010097,5.10
238.947744,37.946506,5.40
232.945744,40.899478,5.00
232.732292,40.833106,5.00
234.456286,40.353161,5.30
238.167267,42.449811,4.60
238.657953,43.138342,5.40
244.980578,39.708650,5.50
248.525869,42.436817,4.20
242.192578,44.934736,4.20
250.723494,38.922658,3.50
257.388828,40.777036,5.10
268.325000,40.007642,5.20
279.234000,38.782869,0.05
276.057536,39.507294,5.10
271.869536,43.462292,5.00
281.192911,37.604903,4.40
288.439203,39.146011,4.40
289.091703,38.133708,4.40
281.084578,39.670717,4.70
281.095203,39.612483,4.60
283.833661,43.945711,4.60
297.641161,38.721961,5.20
298.965786,38.486578,4.90
299.307119,40.367894,5.50
294.860203,42.818158,5.40
293.671744,42.412708,5.30
294.158400,44.695175,5.20
304.230286,40.364808,5.20
305.556786,40.256742,2.20
316.712689,38.736908,5.20
318.697289,38.044344,3.70
314.293328,41.167250,3.90
319.353953,39.394694,4.20
312.519497,44.058967,5.10
313.311494,44.387431,4.80
316.232703,43.927836,3.70
319.613264,43.945972,5.00
323.693644,38.533761,4.90
324.237411,40.413472,5.00
325.776953,41.155000,5.10
325.045911,43.273739,5.10
333.992411,37.748781,4.10
339.815122,39.050386,4.90
333.469286,39.714853,4.50
337.621953,43.123411,4.50
340.369244,40.225503,5.30
341.022661,41.819311,5.10
345.651042,42.757956,5.10
345.480119,42.325983,3.60
340.127911,44.276275,4.50
343.007744,43.312353,5.00
352.821639,39.236436,5.20
354.534036,43.268081,4.30
355.101369,44.334106,4.10
2.580208,46.072269,5.00
10.867161,47.024797,5.00
11.181036,48.284528,4.60
10.516119,50.512569,4.80
9.790869,49.354722,5.40
20.584869,45.528731,4.90
21.912592,45.407028,4.80
17.375578,47.241903,4.30
12.208036,50.968106,4.90
24.497703,48.628719,3.60
22.525286,47.007389,5.30
25.914953,50.688789,4.10
33.399667,51.066500,5.30
34.820214,47.379983,5.30
44.957453,47.220567,5.50
36.405619,50.278728,4.70
36.103578,50.006822,5.20
41.048508,49.228717,4.10
